cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,tflops,bw,_tag
256,16,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,148.1592,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,16.6%,80.207,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2,5.1%,228.3662,0,27.77,37124.94,
256,32,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,242.291,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_fp4,16.8%,124.0,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2_persist_sbm64,5.1%,366.291,0,34.63,23146.69,
256,64,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,356.1691,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,180.7609,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2_persist,5.1%,536.93,0,47.24,15791.84,
256,128,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,439.8549,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2,0.0%,227.2459,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2_persist,5.1%,667.1008,0,76.05,12712.46,
256,256,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,467.7362,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,238.4351,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2,5.1%,706.1713,0,143.69,12013.01,
256,512,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,469.2899,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_fp4,17.3%,251.0086,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2_sbm64,5.1%,720.2985,0,281.74,11785.04,
256,1024,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,477.9451,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,17.3%,276.6206,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2,5.1%,754.5657,0,537.89,11264.44,
256,2048,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,504.3514,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_fp4,17.3%,315.2989,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_bnt2_persist,5.1%,819.6503,0,990.36,10396.85,
256,4096,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,635.6289,flydsl_moe1_afp4_wfp4_bf16_t128x128x256,0.0%,532.6313,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_atomic_bnt2,5.1%,1168.2602,0,1389.67,7332.11,
256,8192,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,911.92,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_bnt0_fp4,17.3%,1015.7784,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic,5.1%,1927.6984,0,1684.39,4489.24,
256,16384,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1505.5926,moe_ck2stages_gemm1_256x128x128x128_1x4_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0%,1794.5213,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce,0.9%,3300.1139,0,1967.81,2675.68,
256,32768,7168,1024,385,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,2674.9513,moe_ck2stages_gemm1_256x128x128x128_1x4_MulABScaleShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight0_silu_FP4X2_FP4X2_B16,0.0%,3435.7292,flydsl_moe2_afp4_wfp4_bf16_t128x128x256_reduce,1.0%,6110.6805,0,2125.46,1502.68,
