gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,1,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,6.7443,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw4_fp8,0.0%,3.4937,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_atomic_nt_sbm32,0.0%,10.2381,0,0,0,3.69,78659.0,
gfx950,256,2,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,6.6854,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w2_gui_kw4_fp8,0.0%,6.3349,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x256_reduce_sbm32,0.0%,13.0203,0,0,0,5.8,61851.95,
gfx950,256,4,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,8.9823,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w2_gui_kw4_fp8,0.0%,7.1202,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_reduce_nt_sbm32,0.0%,16.1025,0,0,0,9.38,50014.32,
gfx950,256,8,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,12.8814,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_bnt0_gui_kw2_fp8,0.0%,9.1391,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_reduce_sbm32,0.0%,22.0204,0,0,0,13.72,36575.38,
gfx950,256,16,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,19.4265,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_bnt0_gui_fp8,0.0%,15.5961,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x256_reduce_sbm32,0.0%,35.0226,0,0,0,17.25,22999.52,
gfx950,256,32,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.4625,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_bnt0_gui_fp8,0.0%,22.5667,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x256_reduce_sbm32,0.0%,60.0292,0,0,0,20.13,13421.8,
gfx950,256,64,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,53.8733,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,29.0488,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x256_reduce_sbm32,0.0%,82.9221,0,0,0,29.13,9721.08,
gfx950,256,128,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.6922,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,32.1857,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x256_reduce_nt_sbm32,0.0%,86.8779,0,0,0,55.61,9287.51,
gfx950,256,256,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,50.8344,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,32.3699,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x128_atomic_nt_sbm32,0.0%,83.2043,0,0,0,116.14,9716.47,
gfx950,256,512,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,52.7784,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,35.6876,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_atomic_nt_sbm32,0.0%,88.466,0,0,0,218.47,9174.12,
gfx950,256,1024,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,60.6665,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,45.0102,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x256_reduce_nt_sbm32,0.0%,105.6767,0,0,0,365.78,7739.54,
gfx950,256,2048,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,71.0207,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_bnt0_gui_xcd4_fp8,0.0%,97.9315,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x256_reduce_sbm32,0.0%,168.9522,0,0,0,457.58,4915.43,
gfx950,256,4096,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,94.8104,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_gui_xcd4_fp8,0.0%,171.8144,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x256_reduce_sbm64,0.0%,266.6247,0,0,0,579.91,3209.15,
gfx950,256,8192,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,150.8678,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_gui_xcd4_fp8,0.0%,314.1883,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x256_reduce_sbm64,0.0%,465.0561,0,0,0,664.94,1948.09,
gfx950,256,16384,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,257.5173,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_gui_xcd4_fp8,0.0%,598.2648,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x256_reduce_sbm64,0.0%,855.7821,0,0,0,722.7,1176.27,
gfx950,256,32768,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,458.3843,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_gui_xcd4_fp8,0.0%,1149.735,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x256_reduce_sbm64,0.0%,1608.1193,0,0,0,769.19,751.17,
gfx950,256,131072,4096,256,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1588.2979,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_bnt0_gui_xcd4_fp8,0.0%,4598.7861,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x256_reduce_sbm128,0.0%,6187.084,0,0,0,799.7,390.48,
gfx950,256,1,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,11.0561,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w2_gui_kw2_fp8,0.0%,10.0973,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_reduce_nt_sbm32,0.0%,21.1533,0,0,0,14.28,304560.67,
gfx950,256,2,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.9845,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_fp8,0.0%,13.7603,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_reduce_sbm32,0.0%,32.7447,0,0,0,18.45,196748.65,
gfx950,256,4,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,35.8014,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_fp8,0.0%,20.7033,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_reduce_nt_sbm32,0.0%,56.5047,0,0,0,21.37,114017.07,
gfx950,256,8,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,73.7597,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_fp8,0.0%,36.9162,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_reduce_sbm32,0.0%,110.6759,0,0,0,21.83,58210.95,
gfx950,256,16,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,124.9989,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_kw2_fp8,0.0%,72.1626,cktile_a8w4_bm32,0.0%,197.1615,0,0,0,24.51,32677.01,
gfx950,256,32,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,256.6751,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_kw2_fp8,0.0%,131.9214,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x128_reduce_nt_sbm32,0.0%,388.5964,0,0,0,24.87,16579.78,
gfx950,256,64,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,340.3264,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_kw2_fp8,0.0%,189.0155,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_atomic_sbm32,0.0%,529.3419,0,0,0,36.52,12172.16,
gfx950,256,128,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,321.1872,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw2_fp8,0.0%,178.1048,cktile_a8w4_bm32,0.0%,499.292,0,0,0,77.42,12906.32,
gfx950,256,256,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,344.5159,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw2_fp8,0.0%,175.3396,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x128_atomic_nt_sbm32,0.0%,519.8555,0,0,0,148.71,12398.83,
gfx950,256,512,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,349.2717,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw2_fp8,0.0%,204.0598,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_atomic_sbm32,0.0%,553.3316,0,0,0,279.44,11654.39,
gfx950,256,1024,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,380.3457,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,217.3757,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x256_atomic_sbm32,0.0%,597.7215,0,0,0,517.36,10799.4,
gfx950,256,2048,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,417.2766,flydsl_moe1_afp8_wfp4_bf16_t64x128x256_w3_gui_fp8,0.0%,268.1257,flydsl_moe2_layout_afp8_wfp4_bf16_t64x128x256_atomic_nt_sbm64,0.0%,685.4023,0,0,0,902.35,9436.23,
gfx950,256,4096,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,609.7394,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_w4_gui_fp8,0.0%,549.7273,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x256_reduce_nt_sbm128,0.0%,1159.4666,0,0,0,1066.83,5599.8,
gfx950,256,8192,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,910.6411,flydsl_moe1_afp8_wfp4_bf16_t64x256x256_w4_bnt0_gui,0.0%,845.6373,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x256_reduce_nt_sbm64,0.0%,1756.2784,0,0,0,1408.61,3725.56,
gfx950,256,16384,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1534.0847,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_bnt0_gui_fp8,0.0%,1208.4374,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x128_atomic_sbm128,0.0%,2742.5221,0,0,0,1804.1,2422.51,
gfx950,256,32768,4096,2048,256,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,2898.5287,flydsl_moe1_afp8_wfp4_bf16_t128x256x256_w2_bnt0_gui_fp8,0.0%,2404.6884,flydsl_moe2_layout_afp8_wfp4_bf16_t64x256x128_atomic_nt_sbm128,0.0%,5303.2171,0,0,0,1865.96,1290.75,
gfx950,256,1,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,8.4791,opus_moe1_afp8_wfp4_bf16_t32x384_pair_kw7_m3_fp8,1.7%,4.5969,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x128_atomic_nt_sbm32,0.0%,13.0759,0,0,0,7.58,242500.74,
gfx950,256,2,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,12.3681,opus_moe1_afp8_wfp4_bf16_t32x384_pair_kw7_m3_fp8,0.9%,9.8357,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b2_ws2,0.0%,22.2038,0,0,0,8.93,142810.55,
gfx950,256,4,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,16.1528,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_kw2_fp8,0.0%,11.2044,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x128_reduce_sbm32,0.0%,27.3572,0,0,0,14.49,57956.7,
gfx950,256,8,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,24.7908,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_fp8,0.0%,17.0527,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x128_reduce_sbm32,0.0%,41.8436,0,0,0,18.95,37893.94,
gfx950,256,16,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,41.7119,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w2_gui_fp8,0.0%,28.3484,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,70.0603,0,0,0,22.63,22634.66,
gfx950,256,32,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,71.3996,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w2_gui_fp8,0.0%,42.0984,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,113.498,0,0,0,27.94,13975.0,
gfx950,256,64,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,110.7845,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w2_gui_fp8,0.0%,61.2529,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,172.0374,0,0,0,36.86,9223.71,
gfx950,256,128,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,152.588,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui_fp8,0.0%,86.5595,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,239.1475,0,0,0,53.04,6641.09,
gfx950,256,256,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,170.384,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui_fp8,0.0%,98.6119,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,268.9959,0,0,0,94.3,5914.41,
gfx950,256,512,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,166.0127,opus_moe1_afp8_wfp4_bf16_t32x384_gs_qgb6_stream_k8_bt128_fp8,1.0%,107.6261,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,273.6388,0,0,0,185.41,11628.12,
gfx950,256,1024,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,171.6681,opus_moe1_afp8_wfp4_bf16_t32x384_gs_qgb6_stream_k8_fp8,1.0%,118.8376,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,290.5057,0,0,0,349.28,10990.88,
gfx950,256,2048,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,187.0290,opus_moe1_afp8_wfp4_bf16_t64x384_gs_qgb3_stream_k8_fp8,1.0%,151.3264,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3072,0.1%,338.3554,0,0,0,599.78,9501.65,
gfx950,256,4096,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,276.0268,opus_moe1_afp8_wfp4_bf16_t64x384_gs_qgb3_aff32_p2_fp8,1.0%,217.5489,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3584,0.1%,493.5757,0,0,0,822.31,6602.78,
gfx950,256,8192,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,359.0410,opus_moe1_afp8_wfp4_bf16_t64x384_gs_qgb3_aff64_k1lead_fp8,1.0%,362.191,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3584,0.0%,721.2320,0,0,0,1125.5,4640.75,
gfx950,256,16384,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,568.9298,opus_moe1_afp8_wfp4_bf16_t64x384_gs_qgb3_aff64_fp8,1.0%,669.946,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3072,0.0%,1238.8758,0,0,0,1310.46,2843.88,
gfx950,256,32768,7168,384,384,6,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1017.3885,opus_moe1_afp8_wfp4_bf16_t64x384_gs_qgb3_aff192_mmajor_fp8,1.0%,1282.4537,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3072,0.0%,2299.8422,0,0,0,1411.83,1685.13,
gfx950,256,1,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.7292,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w2_gui_kw4,0.1%,7.8845,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,26.6137,0,0,0,4.34,119456.25,
gfx950,256,2,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,11.1317,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_bnt0_gui_kw4,0.1%,5.4013,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x128_atomic_sbm32,0.0%,16.533,0,0,0,13.99,192293.86,
gfx950,256,4,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,17.0602,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw2,0.1%,12.9307,flydsl_moe2_layout_afp8_wfp4_bf16_t32x128x128_reduce_sbm32,0.0%,29.9909,0,0,0,15.42,106006.73,
gfx950,256,8,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.3424,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui,0.1%,19.0971,flydsl_moe2_layout_afp8_wfp4_bf16_t32x256x128_reduce_nt_sbm32,0.0%,46.4394,0,0,0,19.91,68461.77,
gfx950,256,16,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,58.5621,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_kw2,0.1%,32.3632,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,90.9253,0,0,0,20.34,34968.21,
gfx950,256,32,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,91.5222,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui,0.1%,46.9385,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,138.4607,0,0,0,26.72,22965.65,
gfx950,256,64,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,132.9132,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw2,0.1%,70.0168,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,202.93,0,0,0,36.46,15673.03,
gfx950,256,128,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,166.9432,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w3_gui_kw2,0.1%,93.1224,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,260.0656,0,0,0,56.9,12235.0,
gfx950,256,256,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,181.0971,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w4_gui,0.1%,103.8683,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,284.9654,0,0,0,103.85,11175.59,
gfx950,256,512,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,193.99,flydsl_moe1_afp8_wfp4_bf16_t32x64x256_w4_gui_kw2,0.1%,111.1515,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,305.1415,0,0,0,193.98,10454.7,
gfx950,256,1024,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,212.6461,flydsl_moe1_afp8_wfp4_bf16_t32x128x256_w3_gui,0.1%,126.3018,opus_moe2_afp8_wfp4_atomic_t32x128x256_sbm32_occ1_cache_b3_ws2,0.0%,338.9479,0,0,0,349.26,9444.44,
gfx950,256,2048,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,243.2977,cktile_a8w4_bm64,0.0%,164.2256,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3072,0.1%,407.5233,0,0,0,580.97,7909.22,
gfx950,256,4096,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,341.0161,cktile_a8w4_bm64,0.0%,263.1047,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3584,0.1%,604.1208,0,0,0,783.82,5408.24,
gfx950,256,8192,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,473.7976,cktile_a8w4_bm64,0.0%,430.2191,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3584,0.1%,904.0167,0,0,0,1047.59,3711.56,
gfx950,256,16384,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,736.3961,cktile_a8w4_bm64,0.0%,781.9613,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3072,0.1%,1518.3574,0,0,0,1247.45,2325.85,
gfx950,256,32768,7168,384,385,7,ActivationType.Silu,torch.bfloat16,torch.float8_e4m3fn,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1333.6749,cktile_a8w4_bm64,0.0%,1512.6686,opus_moe2_afp8_wfp4_fp8_t64x256x256_sbm64_rbn3584,0.1%,2846.3435,0,0,0,1330.89,1364.49,
